,Steps,Loss Ratio
72,3649,0.722027599811554
73,3699,0.722027599811554
74,3749,0.722027599811554
75,3799,0.722027599811554
76,3849,0.7371582388877869
77,3899,0.7371582388877869
78,3949,0.7371582388877869
79,3999,0.7371582388877869
80,4049,0.7380362749099731
81,4099,0.7380362749099731
82,4149,0.7380362749099731
83,4199,0.7380362749099731
84,4249,0.7289565801620483
85,4299,0.7289565801620483
86,4349,0.7289565801620483
87,4399,0.7289565801620483
88,4449,0.7368203401565552
89,4499,0.7368203401565552
90,4549,0.7368203401565552
91,4599,0.7368203401565552
92,4649,0.7456780076026917
93,4699,0.7456780076026917
94,4749,0.7456780076026917
95,4799,0.7456780076026917
96,4849,0.7265802025794983
97,4899,0.7265802025794983
98,4949,0.7265802025794983
99,4999,0.7265802025794983
100,5049,0.7406638860702515
101,5099,0.7406638860702515
102,5149,0.7406638860702515
103,5199,0.7406638860702515
104,5249,0.7281733751296997
105,5299,0.7281733751296997
106,5349,0.7281733751296997
107,5399,0.7281733751296997
108,5449,0.7407330870628357
109,5499,0.7407330870628357
110,5549,0.7407330870628357
111,5599,0.7407330870628357
112,5649,0.7259764671325684
113,5699,0.7259764671325684
114,5749,0.7259764671325684
115,5799,0.7259764671325684
116,5849,0.7315255403518677
117,5899,0.7315255403518677
118,5949,0.7315255403518677
119,5999,0.7315255403518677
120,6049,0.7341458201408386
121,6099,0.7341458201408386
122,6149,0.7341458201408386
123,6199,0.7341458201408386
124,6249,0.7452163100242615
125,6299,0.7452163100242615
126,6349,0.7452163100242615
127,6399,0.7452163100242615
128,6449,0.7321613430976868
129,6499,0.7321613430976868
130,6549,0.7321613430976868
131,6599,0.7321613430976868
132,6649,0.7466749548912048
133,6699,0.7466749548912048
134,6749,0.7466749548912048
135,6799,0.7466749548912048
136,6849,0.7384998202323914
137,6899,0.7384998202323914
138,6949,0.7384998202323914
139,6999,0.7384998202323914
140,7049,0.7374973893165588
141,7099,0.7374973893165588
142,7149,0.7374973893165588
143,7199,0.7374973893165588
144,7249,0.7299299836158752
145,7299,0.7299299836158752
146,7349,0.7299299836158752
147,7399,0.7299299836158752
148,7449,0.7247630953788757
149,7499,0.7247630953788757
150,7549,0.7247630953788757
151,7599,0.7247630953788757
152,7649,0.7407253980636597
153,7699,0.7407253980636597
154,7749,0.7407253980636597
155,7799,0.7407253980636597
156,7849,0.7358177900314331
157,7899,0.7358177900314331
158,7949,0.7358177900314331
159,7999,0.7358177900314331
160,8049,0.7284358143806458
161,8099,0.7284358143806458
162,8149,0.7284358143806458
163,8199,0.7284358143806458
164,8249,0.7415614128112793
165,8299,0.7415614128112793
166,8349,0.7415614128112793
167,8399,0.7415614128112793
168,8449,0.7469328045845032
169,8499,0.7469328045845032
170,8549,0.7469328045845032
171,8599,0.7469328045845032
172,8649,0.7355868816375732
173,8699,0.7355868816375732
174,8749,0.7355868816375732
175,8799,0.7355868816375732
176,8849,0.7288065552711487
177,8899,0.7288065552711487
178,8949,0.7288065552711487
179,8999,0.7288065552711487
180,9049,0.7298862338066101
181,9099,0.7298862338066101
182,9149,0.7298862338066101
183,9199,0.7298862338066101
184,9249,0.7411178350448608
185,9299,0.7411178350448608
186,9349,0.7411178350448608
187,9399,0.7411178350448608
188,9449,0.7319438457489014
189,9499,0.7319438457489014
190,9549,0.7319438457489014
191,9599,0.7319438457489014
192,9649,0.7401459813117981
193,9699,0.7401459813117981
194,9749,0.7401459813117981
195,9799,0.7401459813117981
196,9849,0.731340229511261
197,9899,0.731340229511261
198,9949,0.731340229511261
199,9999,0.731340229511261
200,10049,0.7312784194946289
201,10099,0.7312784194946289
202,10149,0.7312784194946289
203,10199,0.7312784194946289
204,10249,0.7296181917190552
205,10299,0.7296181917190552
206,10349,0.7296181917190552
207,10399,0.7296181917190552
208,10449,0.737878143787384
209,10499,0.737878143787384
210,10549,0.737878143787384
211,10599,0.737878143787384
212,10649,0.7323190569877625
213,10699,0.7323190569877625
214,10749,0.7323190569877625
215,10799,0.7323190569877625
216,10849,0.7400083541870117
217,10899,0.7400083541870117
218,10949,0.7400083541870117
219,10999,0.7400083541870117
220,11049,0.7481805086135864
221,11099,0.7481805086135864
222,11149,0.7481805086135864
223,11199,0.7481805086135864
224,11249,0.7412034273147583
225,11299,0.7412034273147583
226,11349,0.7412034273147583
227,11399,0.7412034273147583
228,11449,0.7425845265388489
229,11499,0.7425845265388489
230,11549,0.7425845265388489
231,11599,0.7425845265388489
232,11649,0.7345371246337891
233,11699,0.7345371246337891
234,11749,0.7345371246337891
235,11799,0.7345371246337891
236,11849,0.7212778925895691
237,11899,0.7212778925895691
238,11949,0.7212778925895691
239,11999,0.7212778925895691
240,12049,0.7373424172401428
241,12099,0.7373424172401428
242,12149,0.7373424172401428
243,12199,0.7373424172401428
244,12249,0.7446985244750977
245,12299,0.7446985244750977
246,12349,0.7446985244750977
247,12399,0.7446985244750977
248,12449,0.7317730188369751
249,12499,0.7317730188369751
250,12549,0.7317730188369751
251,12599,0.7317730188369751
252,12649,0.7367659211158752
253,12699,0.7367659211158752
254,12749,0.7367659211158752
255,12799,0.7367659211158752
256,12849,0.7366900444030762
257,12899,0.7366900444030762
258,12949,0.7366900444030762
259,12999,0.7366900444030762
260,13049,0.7434890270233154
261,13099,0.7434890270233154
262,13149,0.7434890270233154
263,13199,0.7434890270233154
264,13249,0.7342137694358826
265,13299,0.7342137694358826
266,13349,0.7342137694358826
267,13399,0.7342137694358826
268,13449,0.7333608865737915
269,13499,0.7333608865737915
270,13549,0.7333608865737915
271,13599,0.7333608865737915
272,13649,0.7394731640815735
273,13699,0.7394731640815735
274,13749,0.7394731640815735
275,13799,0.7394731640815735
276,13849,0.7365580201148987
277,13899,0.7365580201148987
278,13949,0.7365580201148987
279,13999,0.7365580201148987
280,14049,0.7345883250236511
281,14099,0.7345883250236511
282,14149,0.7345883250236511
283,14199,0.7345883250236511
284,14249,0.7326059937477112
285,14299,0.7326059937477112
286,14349,0.7326059937477112
287,14399,0.7326059937477112
288,14449,0.7535930275917053
289,14499,0.7535930275917053
290,14549,0.7535930275917053
291,14599,0.7535930275917053
292,14649,0.7298696041107178
293,14699,0.7298696041107178
294,14749,0.7298696041107178
295,14799,0.7298696041107178
296,14849,0.7374637126922607
297,14899,0.7374637126922607
298,14949,0.7374637126922607
299,14999,0.7374637126922607
300,15049,0.7305154800415039
301,15099,0.7305154800415039
302,15149,0.7305154800415039
303,15199,0.7305154800415039
304,15249,0.7348923683166504
305,15299,0.7348923683166504
306,15349,0.7348923683166504
307,15399,0.7348923683166504
308,15449,0.7331136465072632
309,15499,0.7331136465072632
310,15549,0.7331136465072632
311,15599,0.7331136465072632
312,15649,0.7362001538276672
313,15699,0.7362001538276672
314,15749,0.7362001538276672
315,15799,0.7362001538276672
316,15849,0.7357866168022156
317,15899,0.7357866168022156
318,15949,0.7357866168022156
319,15999,0.7357866168022156
320,16049,0.7281533479690552
321,16099,0.7281533479690552
322,16149,0.7281533479690552
323,16199,0.7281533479690552
324,16249,0.7393375039100647
325,16299,0.7393375039100647
326,16349,0.7393375039100647
327,16399,0.7393375039100647
328,16449,0.7334437370300293
329,16499,0.7334437370300293
330,16549,0.7334437370300293
331,16599,0.7334437370300293
332,16649,0.7296907305717468
333,16699,0.7296907305717468
334,16749,0.7296907305717468
335,16799,0.7296907305717468
336,16849,0.7305774688720703
337,16899,0.7305774688720703
338,16949,0.7305774688720703
339,16999,0.7305774688720703
340,17049,0.735039234161377
341,17099,0.735039234161377
342,17149,0.735039234161377
343,17199,0.735039234161377
344,17249,0.7362318634986877
345,17299,0.7362318634986877
346,17349,0.7362318634986877
347,17399,0.7362318634986877
348,17449,0.7344949245452881
349,17499,0.7344949245452881
350,17549,0.7344949245452881
351,17599,0.7344949245452881
352,17649,0.7422037124633789
353,17699,0.7422037124633789
354,17749,0.7422037124633789
355,17799,0.7422037124633789
356,17849,0.734187662601471
357,17899,0.734187662601471
358,17949,0.734187662601471
359,17999,0.734187662601471
360,18049,0.7323827147483826
361,18099,0.7323827147483826
362,18149,0.7323827147483826
363,18199,0.7323827147483826
364,18249,0.7376574873924255
365,18299,0.7376574873924255
366,18349,0.7376574873924255
367,18399,0.7376574873924255
368,18449,0.7401574850082397
369,18499,0.7401574850082397
370,18549,0.7401574850082397
371,18599,0.7401574850082397
372,18649,0.7282630801200867
373,18699,0.7282630801200867
374,18749,0.7282630801200867
375,18799,0.7282630801200867
376,18849,0.7286421656608582
377,18899,0.7286421656608582
378,18949,0.7286421656608582
379,18999,0.7286421656608582
380,19049,0.7296350002288818
381,19099,0.7296350002288818
382,19149,0.7296350002288818
383,19199,0.7296350002288818
384,19249,0.7361082434654236
385,19299,0.7361082434654236
386,19349,0.7361082434654236
387,19399,0.7361082434654236
388,19449,0.7431192398071289
389,19499,0.7431192398071289
390,19549,0.7431192398071289
391,19599,0.7431192398071289
392,19649,0.7321354746818542
393,19699,0.7321354746818542
394,19749,0.7321354746818542
395,19799,0.7321354746818542
396,19849,0.7362637519836426
397,19899,0.7362637519836426
398,19949,0.7362637519836426
399,19999,0.7362637519836426
400,20049,0.7381938695907593
401,20099,0.7381938695907593
402,20149,0.7381938695907593
403,20199,0.7381938695907593
404,20249,0.7440364956855774
405,20299,0.7440364956855774
406,20349,0.7440364956855774
407,20399,0.7440364956855774
408,20449,0.7296181917190552
409,20499,0.7296181917190552
410,20549,0.7296181917190552
411,20599,0.7296181917190552
412,20649,0.7349222898483276
413,20699,0.7349222898483276
414,20749,0.7349222898483276
415,20799,0.7349222898483276
416,20849,0.7233120203018188
417,20899,0.7233120203018188
418,20949,0.7233120203018188
419,20999,0.7233120203018188
420,21049,0.7245718836784363
421,21099,0.7245718836784363
422,21149,0.7245718836784363
423,21199,0.7245718836784363
424,21249,0.739600658416748
425,21299,0.739600658416748
426,21349,0.739600658416748
427,21399,0.739600658416748
428,21449,0.7212845087051392
429,21499,0.7212845087051392
430,21549,0.7212845087051392
431,21599,0.7212845087051392
432,21649,0.7253448367118835
433,21699,0.7253448367118835
434,21749,0.7253448367118835
435,21799,0.7253448367118835
436,21849,0.7395984530448914
437,21899,0.7395984530448914
438,21949,0.7395984530448914
439,21999,0.7395984530448914
440,22049,0.7334022521972656
441,22099,0.7334022521972656
442,22149,0.7334022521972656
443,22199,0.7334022521972656
444,22249,0.7291452288627625
445,22299,0.7291452288627625
446,22349,0.7291452288627625
447,22399,0.7291452288627625
448,22449,0.7343685030937195
449,22499,0.7343685030937195
450,22549,0.7343685030937195
451,22599,0.7343685030937195
452,22649,0.7402032017707825
453,22699,0.7402032017707825
454,22749,0.7402032017707825
455,22799,0.7402032017707825
456,22849,0.7344912886619568
457,22899,0.7344912886619568
458,22949,0.7344912886619568
459,22999,0.7344912886619568
460,23049,0.7393561601638794
461,23099,0.7393561601638794
462,23149,0.7393561601638794
463,23199,0.7393561601638794
464,23249,0.7376165986061096
465,23299,0.7376165986061096
466,23349,0.7376165986061096
467,23399,0.7376165986061096
468,23449,0.7310316562652588
469,23499,0.7310316562652588
470,23549,0.7310316562652588
471,23599,0.7310316562652588
472,23649,0.7328922748565674
473,23699,0.7328922748565674
474,23749,0.7328922748565674
475,23799,0.7328922748565674
476,23849,0.7284740805625916
477,23899,0.7284740805625916
478,23949,0.7284740805625916
479,23999,0.7284740805625916
480,24049,0.7306334376335144
481,24099,0.7306334376335144
482,24149,0.7306334376335144
483,24199,0.7306334376335144
484,24249,0.725486159324646
485,24299,0.725486159324646
486,24349,0.725486159324646
487,24399,0.725486159324646
488,24449,0.7383624315261841
489,24499,0.7383624315261841
490,24549,0.7383624315261841
491,24599,0.7383624315261841
492,24649,0.7439733743667603
493,24699,0.7439733743667603
494,24749,0.7439733743667603
495,24799,0.7439733743667603
496,24849,0.7333887219429016
497,24899,0.7333887219429016
498,24949,0.7333887219429016
499,24999,0.7333887219429016
500,25049,0.7419019937515259
501,25099,0.7419019937515259
502,25149,0.7419019937515259
503,25199,0.7419019937515259
504,25249,0.7443796992301941
505,25299,0.7443796992301941
506,25349,0.7443796992301941
507,25399,0.7443796992301941
508,25449,0.7411715984344482
509,25499,0.7411715984344482
510,25549,0.7411715984344482
511,25599,0.7411715984344482
512,25649,0.7308407425880432
513,25699,0.7308407425880432
514,25749,0.7308407425880432
515,25799,0.7308407425880432
516,25849,0.7271978855133057
517,25899,0.7271978855133057
518,25949,0.7271978855133057
519,25999,0.7271978855133057
520,26049,0.7208727598190308
521,26099,0.7208727598190308
522,26149,0.7208727598190308
523,26199,0.7208727598190308
524,26249,0.7317123413085938
525,26299,0.7317123413085938
526,26349,0.7317123413085938
527,26399,0.7317123413085938
528,26449,0.743712306022644
529,26499,0.743712306022644
530,26549,0.743712306022644
531,26599,0.743712306022644
532,26649,0.7319950461387634
533,26699,0.7319950461387634
534,26749,0.7319950461387634
535,26799,0.7319950461387634
536,26849,0.7410176396369934
537,26899,0.7410176396369934
538,26949,0.7410176396369934
539,26999,0.7410176396369934
540,27049,0.7291494607925415
541,27099,0.7291494607925415
542,27149,0.7291494607925415
543,27199,0.7291494607925415
544,27249,0.7137278914451599
545,27299,0.7137278914451599
546,27349,0.7137278914451599
547,27399,0.7137278914451599
548,27449,0.7274216413497925
549,27499,0.7274216413497925
550,27549,0.7274216413497925
551,27599,0.7274216413497925
552,27649,0.7304671406745911
553,27699,0.7304671406745911
554,27749,0.7304671406745911
555,27799,0.7304671406745911
556,27849,0.732268750667572
557,27899,0.732268750667572
558,27949,0.732268750667572
559,27999,0.732268750667572
560,28049,0.7324352264404297
561,28099,0.7324352264404297
562,28149,0.7324352264404297
563,28199,0.7324352264404297
564,28249,0.7278742790222168
565,28299,0.7278742790222168
566,28349,0.7278742790222168
567,28399,0.7278742790222168
568,28449,0.7376062870025635
569,28499,0.7376062870025635
570,28549,0.7376062870025635
571,28599,0.7376062870025635
572,28649,0.7302930355072021
573,28699,0.7302930355072021
574,28749,0.7302930355072021
575,28799,0.7302930355072021
576,28849,0.7327122092247009
577,28899,0.7327122092247009
578,28949,0.7327122092247009
579,28999,0.7327122092247009
580,29049,0.7346938848495483
581,29099,0.7346938848495483
582,29149,0.7346938848495483
583,29199,0.7346938848495483
584,29249,0.7336090803146362
585,29299,0.7336090803146362
586,29349,0.7336090803146362
587,29399,0.7336090803146362
588,29449,0.7243154048919678
589,29499,0.7243154048919678
590,29549,0.7243154048919678
591,29599,0.7243154048919678
592,29649,0.7322607040405273
593,29699,0.7322607040405273
594,29749,0.7322607040405273
595,29799,0.7322607040405273
596,29849,0.7266721725463867
597,29899,0.7266721725463867
598,29949,0.7266721725463867
599,29999,0.7266721725463867
600,30049,0.7318690419197083
601,30099,0.7318690419197083
602,30149,0.7318690419197083
603,30199,0.7318690419197083
604,30249,0.7355560064315796
605,30299,0.7355560064315796
606,30349,0.7355560064315796
607,30399,0.7355560064315796
608,30449,0.736678421497345
609,30499,0.736678421497345
610,30549,0.736678421497345
611,30599,0.736678421497345
612,30649,0.7292269468307495
613,30699,0.7292269468307495
614,30749,0.7292269468307495
615,30799,0.7292269468307495
616,30849,0.7350196838378906
617,30899,0.7350196838378906
618,30949,0.7350196838378906
619,30999,0.7350196838378906
620,31049,0.7286421656608582
621,31099,0.7286421656608582
622,31149,0.7286421656608582
623,31199,0.7286421656608582
624,31249,0.7322801947593689
625,31299,0.7322801947593689
626,31349,0.7322801947593689
627,31399,0.7322801947593689
628,31449,0.7309287190437317
629,31499,0.7309287190437317
630,31549,0.7309287190437317
631,31599,0.7309287190437317
632,31649,0.7326979041099548
633,31699,0.7326979041099548
634,31749,0.7326979041099548
635,31799,0.7326979041099548
636,31849,0.7317476868629456
637,31899,0.7317476868629456
638,31949,0.7317476868629456
639,31999,0.7317476868629456
640,32049,0.730800986289978
641,32099,0.730800986289978
642,32149,0.730800986289978
643,32199,0.730800986289978
644,32249,0.7399834990501404
645,32299,0.7399834990501404
646,32349,0.7399834990501404
647,32399,0.7399834990501404
648,32449,0.7312409281730652
649,32499,0.7312409281730652
650,32549,0.7312409281730652
651,32599,0.7312409281730652
652,32649,0.7227560877799988
653,32699,0.7227560877799988
654,32749,0.7227560877799988
655,32799,0.7227560877799988
656,32849,0.7311604619026184
657,32899,0.7311604619026184
658,32949,0.7311604619026184
659,32999,0.7311604619026184
660,33049,0.7218215465545654
661,33099,0.7218215465545654
662,33149,0.7218215465545654
663,33199,0.7218215465545654
664,33249,0.728420615196228
665,33299,0.728420615196228
666,33349,0.728420615196228
667,33399,0.728420615196228
668,33449,0.7243444323539734
669,33499,0.7243444323539734
670,33549,0.7243444323539734
671,33599,0.7243444323539734
672,33649,0.7422249913215637
673,33699,0.7422249913215637
674,33749,0.7422249913215637
675,33799,0.7422249913215637
676,33849,0.7364180684089661
677,33899,0.7364180684089661
678,33949,0.7364180684089661
679,33999,0.7364180684089661
680,34049,0.7240453958511353
681,34099,0.7240453958511353
682,34149,0.7240453958511353
683,34199,0.7240453958511353
684,34249,0.7316214442253113
685,34299,0.7316214442253113
686,34349,0.7316214442253113
687,34399,0.7316214442253113
688,34449,0.7330975532531738
689,34499,0.7330975532531738
690,34549,0.7330975532531738
691,34599,0.7330975532531738
692,34649,0.7285478711128235
693,34699,0.7285478711128235
694,34749,0.7285478711128235
695,34799,0.7285478711128235
696,34849,0.7265027761459351
697,34899,0.7265027761459351
698,34949,0.7265027761459351
699,34999,0.7265027761459351
700,35049,0.7316570281982422
701,35099,0.7316570281982422
702,35149,0.7316570281982422
703,35199,0.7316570281982422
704,35249,0.7319245934486389
705,35299,0.7319245934486389
706,35349,0.7319245934486389
707,35399,0.7319245934486389
708,35449,0.7286099195480347
709,35499,0.7286099195480347
710,35549,0.7286099195480347
711,35599,0.7286099195480347
712,35649,0.7392478585243225
713,35699,0.7392478585243225
714,35749,0.7392478585243225
715,35799,0.7392478585243225
716,35849,0.7356417179107666
717,35899,0.7356417179107666
718,35949,0.7356417179107666
719,35999,0.7356417179107666
720,36049,0.743953287601471
721,36099,0.743953287601471
722,36149,0.743953287601471
723,36199,0.743953287601471
724,36249,0.7280973196029663
725,36299,0.7280973196029663
726,36349,0.7280973196029663
727,36399,0.7280973196029663
728,36449,0.7357706427574158
729,36499,0.7357706427574158
730,36549,0.7357706427574158
731,36599,0.7357706427574158
732,36649,0.7282676100730896
733,36699,0.7282676100730896
734,36749,0.7282676100730896
735,36799,0.7282676100730896
736,36849,0.7337216734886169
737,36899,0.7337216734886169
738,36949,0.7337216734886169
739,36999,0.7337216734886169
740,37049,0.7232033014297485
741,37099,0.7232033014297485
742,37149,0.7232033014297485
743,37199,0.7232033014297485
744,37249,0.7207725644111633
745,37299,0.7207725644111633
746,37349,0.7207725644111633
747,37399,0.7207725644111633
748,37449,0.7312383651733398
749,37499,0.7312383651733398
750,37549,0.7312383651733398
751,37599,0.7312383651733398
752,37649,0.7396437525749207
753,37699,0.7396437525749207
754,37749,0.7396437525749207
755,37799,0.7396437525749207
756,37849,0.7293046116828918
757,37899,0.7293046116828918
758,37949,0.7293046116828918
759,37999,0.7293046116828918
760,38049,0.7347699999809265
761,38099,0.7347699999809265
762,38149,0.7347699999809265
763,38199,0.7347699999809265
764,38249,0.7240239381790161
765,38299,0.7240239381790161
766,38349,0.7240239381790161
767,38399,0.7240239381790161
768,38449,0.7222108244895935
769,38499,0.7222108244895935
770,38549,0.7222108244895935
771,38599,0.7222108244895935
772,38649,0.7306495308876038
773,38699,0.7306495308876038
774,38749,0.7306495308876038
775,38799,0.7306495308876038
776,38849,0.7291191816329956
777,38899,0.7291191816329956
778,38949,0.7291191816329956
779,38999,0.7291191816329956
780,39049,0.7335125207901001
781,39099,0.7335125207901001
782,39149,0.7335125207901001
783,39199,0.7335125207901001
784,39249,0.7210212349891663
785,39299,0.7210212349891663
786,39349,0.7210212349891663
787,39399,0.7210212349891663
788,39449,0.7408638000488281
789,39499,0.7408638000488281
790,39549,0.7408638000488281
791,39599,0.7408638000488281
792,39649,0.7287189960479736
793,39699,0.7287189960479736
794,39749,0.7287189960479736
795,39799,0.7287189960479736
796,39849,0.732765793800354
797,39899,0.732765793800354
798,39949,0.732765793800354
799,39999,0.732765793800354
800,40049,0.730014443397522
801,40099,0.730014443397522
802,40149,0.730014443397522
803,40199,0.730014443397522
804,40249,0.7406483888626099
805,40299,0.7406483888626099
806,40349,0.7406483888626099
807,40399,0.7406483888626099
808,40449,0.7158369421958923
809,40499,0.7158369421958923
810,40549,0.7158369421958923
811,40599,0.7158369421958923
812,40649,0.7175431251525879
813,40699,0.7175431251525879
814,40749,0.7175431251525879
815,40799,0.7175431251525879
816,40849,0.7218106985092163
817,40899,0.7218106985092163
818,40949,0.7218106985092163
819,40999,0.7218106985092163
820,41049,0.7269716262817383
821,41099,0.7269716262817383
822,41149,0.7269716262817383
823,41199,0.7269716262817383
824,41249,0.7245841026306152
825,41299,0.7245841026306152
826,41349,0.7245841026306152
827,41399,0.7245841026306152
828,41449,0.7317730188369751
829,41499,0.7317730188369751
830,41549,0.7317730188369751
831,41599,0.7317730188369751
832,41649,0.7317476868629456
833,41699,0.7317476868629456
834,41749,0.7317476868629456
835,41799,0.7317476868629456
836,41849,0.7377593517303467
837,41899,0.7377593517303467
838,41949,0.7377593517303467
839,41999,0.7377593517303467
840,42049,0.7277801036834717
841,42099,0.7277801036834717
842,42149,0.7277801036834717
843,42199,0.7277801036834717
844,42249,0.7227169275283813
845,42299,0.7227169275283813
846,42349,0.7227169275283813
847,42399,0.7227169275283813
848,42449,0.7411104440689087
849,42499,0.7411104440689087
850,42549,0.7411104440689087
851,42599,0.7411104440689087
852,42649,0.7324206829071045
853,42699,0.7324206829071045
854,42749,0.7324206829071045
855,42799,0.7324206829071045
856,42849,0.7234394550323486
857,42899,0.7234394550323486
858,42949,0.7234394550323486
859,42999,0.7234394550323486
860,43049,0.7350020408630371
861,43099,0.7350020408630371
862,43149,0.7350020408630371
863,43199,0.7350020408630371
864,43249,0.7262592911720276
865,43299,0.7262592911720276
866,43349,0.7262592911720276
867,43399,0.7262592911720276
868,43449,0.7155774831771851
869,43499,0.7155774831771851
870,43549,0.7155774831771851
871,43599,0.7155774831771851
872,43649,0.7294336557388306
873,43699,0.7294336557388306
874,43749,0.7294336557388306
875,43799,0.7294336557388306
876,43849,0.7192148566246033
877,43899,0.7192148566246033
878,43949,0.7192148566246033
879,43999,0.7192148566246033
880,44049,0.7279669642448425
881,44099,0.7279669642448425
882,44149,0.7279669642448425
883,44199,0.7279669642448425
884,44249,0.7188143134117126
885,44299,0.7188143134117126
886,44349,0.7188143134117126
887,44399,0.7188143134117126
888,44449,0.7237603068351746
889,44499,0.7237603068351746
890,44549,0.7237603068351746
891,44599,0.7237603068351746
892,44649,0.7214432954788208
893,44699,0.7214432954788208
894,44749,0.7214432954788208
895,44799,0.7214432954788208
896,44849,0.7227845191955566
897,44899,0.7227845191955566
898,44949,0.7227845191955566
899,44999,0.7227845191955566
900,45049,0.7255226373672485
901,45099,0.7255226373672485
902,45149,0.7255226373672485
903,45199,0.7255226373672485
904,45249,0.7190269827842712
905,45299,0.7190269827842712
906,45349,0.7190269827842712
907,45399,0.7190269827842712
908,45449,0.7265964150428772
909,45499,0.7265964150428772
910,45549,0.7265964150428772
911,45599,0.7265964150428772
912,45649,0.729863703250885
913,45699,0.729863703250885
914,45749,0.729863703250885
915,45799,0.729863703250885
916,45849,0.7239465713500977
917,45899,0.7239465713500977
918,45949,0.7239465713500977
919,45999,0.7239465713500977
920,46049,0.7224615216255188
921,46099,0.7224615216255188
922,46149,0.7224615216255188
923,46199,0.7224615216255188
924,46249,0.7112705111503601
925,46299,0.7112705111503601
926,46349,0.7112705111503601
927,46399,0.7112705111503601
928,46449,0.7263702154159546
929,46499,0.7263702154159546
930,46549,0.7263702154159546
931,46599,0.7263702154159546
932,46649,0.7412034273147583
933,46699,0.7412034273147583
934,46749,0.7412034273147583
935,46799,0.7412034273147583
936,46849,0.7194215059280396
937,46899,0.7194215059280396
938,46949,0.7194215059280396
939,46999,0.7194215059280396
940,47049,0.7237113118171692
941,47099,0.7237113118171692
942,47149,0.7237113118171692
943,47199,0.7237113118171692
944,47249,0.7341220378875732
945,47299,0.7341220378875732
946,47349,0.7341220378875732
947,47399,0.7341220378875732
948,47449,0.7200740575790405
949,47499,0.7200740575790405
950,47549,0.7200740575790405
951,47599,0.7200740575790405
952,47649,0.7275926470756531
953,47699,0.7275926470756531
954,47749,0.7275926470756531
955,47799,0.7275926470756531
956,47849,0.726372241973877
957,47899,0.726372241973877
958,47949,0.726372241973877
959,47999,0.726372241973877
960,48049,0.726614236831665
961,48099,0.726614236831665
962,48149,0.726614236831665
963,48199,0.726614236831665
964,48249,0.7219020128250122
965,48299,0.7219020128250122
966,48349,0.7219020128250122
967,48399,0.7219020128250122
968,48449,0.7282878160476685
969,48499,0.7282878160476685
970,48549,0.7282878160476685
971,48599,0.7282878160476685
972,48649,0.7225552797317505
973,48699,0.7225552797317505
974,48749,0.7225552797317505
975,48799,0.7225552797317505
976,48849,0.7224169969558716
977,48899,0.7224169969558716
978,48949,0.7224169969558716
979,48999,0.7224169969558716
980,49049,0.7134358882904053
981,49099,0.7134358882904053
982,49149,0.7134358882904053
983,49199,0.7134358882904053
984,49249,0.7193488478660583
985,49299,0.7193488478660583
986,49349,0.7193488478660583
987,49399,0.7193488478660583
988,49449,0.7146376371383667
989,49499,0.7146376371383667
990,49549,0.7146376371383667
991,49599,0.7146376371383667
992,49649,0.7180752754211426
993,49699,0.7180752754211426
994,49749,0.7180752754211426
995,49799,0.7180752754211426
996,49849,0.7349771857261658
997,49899,0.7349771857261658
998,49949,0.7349771857261658
999,49999,0.7349771857261658
1000,50049,0.7266529202461243
1001,50099,0.7266529202461243
1002,50149,0.7266529202461243
1003,50199,0.7266529202461243
